ArrayOrder:	1,	 DatasetArray:	D1A11, 	5oclock shadow: yes (43%), age: 27 (60%), arched eyebrows: no (50%), attractive: no (19%), bags under eyes: no (10%), bald: no (99%), bangs: no (79%), beard: yes (3%), big lips: no (41%), big nose: no (14%), black hair: yes (59%), blond hair: no, blurry: no (79%), brown hair: no (62%), bushy eyebrows: yes (91%), chubby: no (54%), double chin: no (81%), expression: neutral (75%), gender: male (99%), glasses: no, goatee: no (43%), gray hair: no, heavy makeup: no (96%), high cheekbones: no (67%), mouth open: no, mustache: no (37%), narrow eyes: no (78%), oval face: yes (50%), pale skin: no (79%), pitch: -10.01, pointy nose: no (65%), race: white (98%), receding hairline: no (74%), rosy cheeks: no (98%), sideburns: no (55%), straight hair: yes (19%), wavy hair: no (79%), wearing earrings: no (74%), wearing hat: no (35%), wearing lipstick: no, wearing necklace: no, wearing necktie: no (3%), yaw: 1.06, young: yes (86%), chin size: extra large, color eyes: 563c2f (57%), color hair: 0e0502 (87%), color skin: 9b6140, eyebrows corners: average, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: low, eyes distance: far, eyes position: average, eyes shape: round, glasses rim: no, hair beard: none, hair color type: black (87%), hair forehead: yes, hair length: none, hair mustache: none, hair sides: very thin, hair top: short, head shape: extra rect, head width: extra narrow, mouth corners: average, mouth height: thin, mouth width: small, nose shape: extra straight, nose width: extra narrow, teeth visible: no,
ArrayOrder:	5,	 DatasetArray:	D5A33, 	5oclock shadow: yes (15%), age: 30 (60%), arched eyebrows: no (65%), attractive: no (61%), bags under eyes: yes (24%), bald: no (4%), bangs: no (58%), beard: no (5%), big lips: no (14%), big nose: yes (16%), black hair: no (94%), blond hair: no (63%), blurry: no (94%), brown hair: no (54%), bushy eyebrows: yes (23%), chubby: no (48%), double chin: no (75%), expression: neutral, gender: male (84%), glasses: no, goatee: no (33%), gray hair: no (33%), heavy makeup: no, high cheekbones: no (78%), mouth open: no, mustache: no (37%), narrow eyes: no (76%), oval face: yes (12%), pale skin: no (30%), pitch: -9.61, pointy nose: no (48%), race: white (99%), receding hairline: no (3%), rosy cheeks: no (96%), sideburns: no (44%), straight hair: no (43%), wavy hair: no, wearing earrings: no (41%), wearing hat: yes (24%), wearing lipstick: no, wearing necklace: no (88%), wearing necktie: no (29%), yaw: -5.86, young: yes (44%), chin size: extra small, color background: 3d5255 (0%), color beard: 9b7741 (80%), color clothes middle: fdf4e5 (14%), color eyes: 37322a (77%), color hair: af9c69 (36%), color mustache: a87541 (51%), color skin: f5d77d, eyebrows corners: average, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: average, eyes distance: average, eyes position: extra low, eyes shape: extra round, glasses rim: no, hair beard: thick, hair color type: blond (36%), hair forehead: no, hair length: none, hair mustache: thick, hair sides: very thin, hair top: short, head shape: average, head width: narrow, mouth corners: low, mouth height: average, mouth width: extra small, nose shape: extra straight, nose width: extra wide, teeth visible: no,
ArrayOrder:	GT,	 DatasetArray:	D5A33, 	5oclock shadow: yes (4%), age: 37 (60%), arched eyebrows: no (73%), attractive: no, bags under eyes: yes (10%), bald: yes (26%), bangs: no, beard: yes (39%), big lips: no (8%), big nose: yes (25%), black hair: no (12%), blond hair: no, blurry: no (7%), brown hair: no (81%), bushy eyebrows: yes (6%), chubby: yes (32%), double chin: no (15%), expression: neutral, gender: male (89%), glasses: no, goatee: yes (22%), gray hair: no (41%), heavy makeup: no (95%), high cheekbones: no (50%), mouth open: no (79%), mustache: yes (18%), narrow eyes: no (11%), oval face: yes (13%), pale skin: no, pitch: -9.66, pointy nose: no, race: white, receding hairline: yes (36%), rosy cheeks: no, sideburns: no (1%), straight hair: no (53%), wavy hair: no, wearing earrings: no (44%), wearing hat: yes (20%), wearing lipstick: no, wearing necklace: no (94%), wearing necktie: no (14%), yaw: -1.04, young: no (0%), chin size: extra small, color background: 232f31 (0%), color beard: 61443c (80%), color clothes middle: 563832 (12%), color eyes: 2b2423 (96%), color hair: fbd4a7 (61%), color mustache: 71473a (52%), color skin: c98e73 (96%), eyebrows corners: average, eyebrows position: average, eyebrows size: extra thin, eyes corners: low, eyes distance: average, eyes position: average, eyes shape: thin, glasses rim: no, hair beard: thick, hair color type: blond (61%), hair forehead: yes, hair length: none, hair mustache: thick, hair sides: very thin, hair top: very short, head shape: extra rect, head width: narrow, mouth corners: extra low, mouth height: thin, mouth width: extra small, nose shape: extra straight, nose width: extra wide, teeth visible: no,
ArrayOrder:	IT,	 DatasetArray:	D5A33, 	5oclock shadow: no (42%), age: 30 (60%), arched eyebrows: no (94%), attractive: no, bags under eyes: no (45%), bald: no (9%), bangs: no, beard: no (39%), big lips: yes (5%), big nose: no (12%), black hair: yes (24%), blond hair: no, blurry: no (13%), brown hair: no (90%), bushy eyebrows: yes (10%), chubby: no (4%), double chin: no (52%), expression: neutral, gender: male (67%), glasses: no, goatee: no (67%), gray hair: no (74%), heavy makeup: no, high cheekbones: no (54%), mouth open: yes (17%), mustache: no (44%), narrow eyes: no (75%), oval face: yes (16%), pale skin: no (80%), pitch: -9.71, pointy nose: no, race: white, receding hairline: yes (22%), rosy cheeks: no, sideburns: no (96%), straight hair: no (20%), wavy hair: no, wearing earrings: no (32%), wearing hat: yes (19%), wearing lipstick: no, wearing necklace: no (83%), wearing necktie: no (35%), yaw: -3.27, young: yes (55%), chin size: extra small, color background: 405659 (0%), color beard: a24326 (63%), color eyes: 3f160d (61%), color hair: 704529 (52%), color mustache: 99442a (59%), color skin: e2a68b (93%), eyebrows corners: average, eyebrows position: low, eyebrows size: extra thin, eyes corners: average, eyes distance: average, eyes position: extra low, eyes shape: extra round, glasses rim: no, hair beard: thick, hair color type: brown light (52%), hair forehead: no, hair length: none, hair mustache: thick, hair sides: very thin, hair top: short, head shape: heart, head width: extra wide, mouth corners: extra low, mouth height: extra thin, mouth width: extra small, nose shape: extra straight, nose width: extra wide, teeth visible: no,
ArrayOrder:	1,	 DatasetArray:	D5A34, 	5oclock shadow: yes (82%), age: 25 (60%), arched eyebrows: no (79%), attractive: no (64%), bags under eyes: no (61%), bald: no (77%), bangs: no, beard: yes (76%), big lips: no (52%), big nose: no (23%), black hair: yes (78%), blond hair: no, blurry: no (14%), brown hair: no (87%), bushy eyebrows: yes (63%), chubby: no (32%), double chin: no (74%), expression: neutral, gender: male, glasses: no, goatee: yes (35%), gray hair: no, heavy makeup: no (95%), high cheekbones: no (97%), mouth open: no (67%), mustache: yes (38%), narrow eyes: no (43%), oval face: no (0%), pale skin: no, pitch: -10.02, pointy nose: no (55%), race: white, receding hairline: no (67%), rosy cheeks: no (89%), sideburns: yes (30%), straight hair: yes (22%), wavy hair: no (96%), wearing earrings: no (75%), wearing hat: yes (3%), wearing lipstick: no, wearing necklace: no (95%), wearing necktie: no (18%), yaw: -2.03, young: yes (45%), chin size: extra large, color background: 3b4f52 (0%), color clothes middle: b9674e (8%), color clothes sides: 9d5f3b (0%), color eyes: 5b3025 (77%), color hair: 281d1a (79%), color skin: f18d68, eyebrows corners: average, eyebrows position: extra high, eyebrows size: extra thin, eyes corners: average, eyes distance: average, eyes position: high, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: brown (79%), hair forehead: no, hair length: none, hair mustache: none, hair sides: very thin, hair top: very short, head shape: extra rect, head width: extra narrow, mouth corners: extra low, mouth height: thin, mouth width: extra small, nose shape: extra straight, nose width: extra narrow, teeth visible: no,
ArrayOrder:	2,	 DatasetArray:	D5A34, 	5oclock shadow: no (27%), age: 37 (60%), arched eyebrows: no (74%), attractive: no (85%), bags under eyes: no (98%), bald: no (46%), bangs: no, beard: no (32%), big lips: no (63%), big nose: no (69%), black hair: yes (59%), blond hair: no (99%), blurry: yes (35%), brown hair: no (78%), bushy eyebrows: no (24%), chubby: no (39%), double chin: no (80%), expression: neutral (95%), gender: male (54%), glasses: no, goatee: no (68%), gray hair: no (99%), heavy makeup: no (94%), high cheekbones: no (86%), mouth open: no (4%), mustache: no (56%), narrow eyes: no (34%), oval face: yes (32%), pale skin: no (86%), pitch: -8.61, pointy nose: no (99%), race: white, receding hairline: yes (15%), rosy cheeks: no, sideburns: no (81%), straight hair: yes (15%), wavy hair: no, wearing earrings: no (41%), wearing hat: no (26%), wearing lipstick: no, wearing necklace: no (95%), wearing necktie: no (45%), yaw: 11.6, young: yes (57%), chin size: extra large, color background: 6b8589 (0%), color clothes middle: fdcba5 (16%), color clothes sides: a75b2f (0%), color eyes: 774130 (66%), color hair: 51240e (63%), color skin: e58971, eyebrows corners: average, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: raised, eyes distance: average, eyes position: low, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: brown light (63%), hair forehead: no, hair length: none, hair mustache: none, hair sides: very thin, hair top: very short, head shape: extra rect, head width: extra narrow, mouth corners: extra low, mouth height: average, mouth width: extra small, nose shape: extra straight, nose width: narrow, teeth visible: no,
ArrayOrder:	3,	 DatasetArray:	D5A34, 	5oclock shadow: yes (40%), age: 18 (60%), arched eyebrows: no (79%), attractive: no (78%), bags under eyes: no (57%), bald: no (8%), bangs: no, beard: yes (42%), big lips: no (32%), big nose: no (9%), black hair: no (46%), blond hair: no (88%), blurry: no (49%), brown hair: no (55%), bushy eyebrows: yes (34%), chubby: no (29%), double chin: no (69%), expression: neutral, gender: male, glasses: no, goatee: yes (10%), gray hair: no (65%), heavy makeup: no (93%), high cheekbones: no (84%), mouth open: no (83%), mustache: yes (5%), narrow eyes: no, oval face: yes (43%), pale skin: no (81%), pitch: -9.17, pointy nose: no (64%), race: asian (64%), receding hairline: no (3%), rosy cheeks: no (86%), sideburns: no (14%), straight hair: no (55%), wavy hair: no, wearing earrings: no (47%), wearing hat: yes (28%), wearing lipstick: no, wearing necklace: no (89%), wearing necktie: no (44%), yaw: 0.62, young: yes (41%), chin size: average, color background: 455c60 (0%), color beard: 9d7847 (71%), color clothes middle: a97735 (21%), color eyes: 4e3b21 (73%), color hair: 887f53 (75%), color skin: e19a5e, eyebrows corners: average, eyebrows position: high, eyebrows size: extra thin, eyes corners: low, eyes distance: average, eyes position: high, eyes shape: extra round, glasses rim: no, hair beard: thick, hair color type: blond (75%), hair forehead: no, hair length: none, hair mustache: none, hair sides: very thin, hair top: very short, head shape: average, head width: extra narrow, mouth corners: low, mouth height: thin, mouth width: extra small, nose shape: extra straight, nose width: extra wide, teeth visible: no,
ArrayOrder:	4,	 DatasetArray:	D5A34, 	5oclock shadow: yes (53%), age: 30 (60%), arched eyebrows: no (76%), attractive: no (85%), bags under eyes: no (5%), bald: no (16%), bangs: no, beard: yes (70%), big lips: no (15%), big nose: yes (15%), black hair: yes (12%), blond hair: no, blurry: no (33%), brown hair: no (69%), bushy eyebrows: yes (3%), chubby: yes (4%), double chin: no (44%), expression: neutral, gender: male, glasses: no, goatee: yes (39%), gray hair: no (79%), heavy makeup: no (97%), high cheekbones: no (72%), mouth open: no (92%), mustache: yes (33%), narrow eyes: no (58%), oval face: yes (10%), pale skin: no, pitch: -10.13, pointy nose: no, race: white, receding hairline: no (8%), rosy cheeks: no, sideburns: yes (22%), straight hair: no (15%), wavy hair: no, wearing earrings: no (62%), wearing hat: yes (18%), wearing lipstick: no, wearing necklace: no (88%), wearing necktie: no (22%), yaw: 0.34, young: yes (20%), chin size: small, color background: 36484b (0%), color beard: ab6d48 (56%), color clothes middle: b1683e (17%), color eyes: 41352d (58%), color hair: 705a3d (86%), color skin: f9b169, eyebrows corners: extra low, eyebrows position: low, eyebrows size: extra thin, eyes corners: extra raised, eyes distance: close, eyes position: low, eyes shape: extra round, glasses rim: no, hair beard: thick, hair color type: blond (86%), hair forehead: no, hair length: none, hair mustache: none, hair sides: thin, hair top: very short, head shape: extra rect, head width: narrow, mouth corners: extra low, mouth height: thin, mouth width: extra small, nose shape: extra straight, nose width: extra wide, teeth visible: no,
ArrayOrder:	5,	 DatasetArray:	D5A34, 	5oclock shadow: yes (12%), age: 27 (60%), arched eyebrows: no, attractive: no (68%), bags under eyes: no (25%), bald: no (6%), bangs: no (89%), beard: no (3%), big lips: no (58%), big nose: no (9%), black hair: no (68%), blond hair: no (71%), blurry: no (53%), brown hair: no (43%), bushy eyebrows: no (34%), chubby: no (34%), double chin: no (72%), expression: neutral, gender: male (99%), glasses: no, goatee: no (43%), gray hair: no (43%), heavy makeup: no (92%), high cheekbones: no (85%), mouth open: no (77%), mustache: no (34%), narrow eyes: no (73%), oval face: yes (36%), pale skin: no (24%), pitch: -10.12, pointy nose: no (96%), race: white, receding hairline: no (6%), rosy cheeks: no, sideburns: no (54%), straight hair: no (3%), wavy hair: no, wearing earrings: no (67%), wearing hat: yes (15%), wearing lipstick: no, wearing necklace: no, wearing necktie: no (19%), yaw: 1.32, young: yes (33%), chin size: average, color clothes middle: c78552 (25%), color eyes: 876946 (56%), color hair: b79261 (18%), color skin: f9d19d, eyebrows corners: average, eyebrows position: low, eyebrows size: extra thin, eyes corners: average, eyes distance: average, eyes position: extra high, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: blond (18%), hair forehead: no, hair length: none, hair mustache: none, hair sides: very thin, hair top: very short, head shape: rect, head width: narrow, mouth corners: extra low, mouth height: extra thin, mouth width: extra small, nose shape: extra straight, nose width: extra wide, teeth visible: yes,
ArrayOrder:	GT,	 DatasetArray:	D5A34, 	5oclock shadow: no (3%), age: 24 (60%), arched eyebrows: no (54%), attractive: no (46%), bags under eyes: no (2%), bald: no (49%), bangs: no (87%), beard: no (45%), big lips: yes (15%), big nose: yes (25%), black hair: yes (62%), blond hair: no, blurry: no, brown hair: no (86%), bushy eyebrows: yes (39%), chubby: no (37%), double chin: no (65%), expression: neutral, gender: male (78%), glasses: no, goatee: no (88%), gray hair: no (97%), heavy makeup: no, high cheekbones: no (67%), mouth open: no (85%), mustache: no (68%), narrow eyes: no, oval face: yes (25%), pale skin: no (46%), pitch: -10.07, pointy nose: no (73%), race: white (66%), receding hairline: yes (0%), rosy cheeks: no (96%), sideburns: no, straight hair: yes (27%), wavy hair: no, wearing earrings: no (39%), wearing hat: no (29%), wearing lipstick: no (99%), wearing necklace: no (73%), wearing necktie: no (14%), yaw: 2.51, young: yes (67%), chin size: extra small, color background: f7feff (6%), color clothes middle: ab5f33 (19%), color eyes: 564231 (50%), color hair: 715331 (63%), color mustache: bd5f28 (55%), color skin: f1bf65, eyebrows corners: average, eyebrows position: average, eyebrows size: extra thin, eyes corners: average, eyes distance: average, eyes position: high, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: blond (63%), hair forehead: no, hair length: none, hair mustache: thick, hair sides: thin, hair top: short, head shape: rect, head width: narrow, mouth corners: low, mouth height: thin, mouth width: extra small, nose shape: extra straight, nose width: extra wide, teeth visible: no,
ArrayOrder:	IT,	 DatasetArray:	D5A34, 	5oclock shadow: yes (25%), age: 36 (60%), arched eyebrows: no, attractive: no (95%), bags under eyes: no (64%), bald: yes (26%), bangs: no, beard: yes (89%), big lips: yes (10%), big nose: yes (44%), black hair: no (14%), blond hair: no, blurry: no (4%), brown hair: no (87%), bushy eyebrows: no (14%), chubby: yes (45%), double chin: no (10%), expression: neutral, gender: male, glasses: no, goatee: yes (74%), gray hair: no (44%), heavy makeup: no (95%), high cheekbones: no (72%), mouth open: no (87%), mustache: yes (75%), narrow eyes: no (78%), oval face: no (5%), pale skin: no (93%), pitch: -8.81, pointy nose: no (96%), race: white, receding hairline: yes (2%), rosy cheeks: no (99%), sideburns: yes (52%), straight hair: no (63%), wavy hair: no, wearing earrings: no (52%), wearing hat: yes (70%), wearing lipstick: no, wearing necklace: no (71%), wearing necktie: no (28%), yaw: -3.98, young: no (14%), chin size: large, color background: 3b4f52 (0%), color beard: 543a36 (74%), color clothes middle: 84726f (2%), color eyes: 262025 (98%), color hair: f8ca9c (44%), color mustache: 663c36 (56%), color skin: b77960 (58%), eyebrows corners: low, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: average, eyes distance: average, eyes position: extra low, eyes shape: extra round, glasses rim: no, hair beard: thick, hair color type: blond (44%), hair forehead: yes, hair length: none, hair mustache: thick, hair sides: very thin, hair top: very short, head shape: extra rect, head width: narrow, mouth corners: extra low, mouth height: thin, mouth width: extra small, nose shape: extra straight, nose width: extra wide, teeth visible: no,
